Unnamed: 0,offensiveYN,postId,annId,demographics,prediction,parsed_output,tweet,isAAE,vulgar,targetsBlackPeople
2583,1,1588,36389940,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a neutral question about the impact of the civil rights movement, but it contains a subtle implication of racism being a problem only for some people]","Side note, can anyone explain why racism is necessarily bad? Humanity has survived for a few thousand years without the civil rights movement and we've done perfectly fine. Only on the last 60 years has it been an issue for the SOME PEOPLE.",False,False,True
2596,1,823,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a neutral statement about immigration],the thought of a world free of channel crossers makes me so happy,False,False,False
2602,1,3378,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a casual conversation about music and personal life],"I'm listening to Since 17 by iLoveMakonnen on Spinrilla.:dizzy_face:won't send me beats no mo:fearful:got dat purple,what u mean.Florida,check my shoes Gator",True,False,False
2607,1,2047,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a personal anecdote about a mother's advice and does not contain hate speech or explicit language],"I'm first gen Chinese American and when we were kids, my mom always told us to fight back. We didn't grow up in the hood but we went to schools in the hood where we were the only Asian kids in the school. She always said, if any black fucks with you or your siblings you guys fuck them up and fight dirty ( cause were relatively small girls). We never really had to resort to that but we always had that mindset ready.",False,True,True
2608,1,2047,93178090,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a personal anecdote about a mother's advice and does not contain hate speech or explicit language],"I'm first gen Chinese American and when we were kids, my mom always told us to fight back. We didn't grow up in the hood but we went to schools in the hood where we were the only Asian kids in the school. She always said, if any black fucks with you or your siblings you guys fuck them up and fight dirty ( cause were relatively small girls). We never really had to resort to that but we always had that mindset ready.",False,True,True
2613,1,2829,41829545,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a political commentary with a strong opinion, but it does not contain hate speech or explicit language]","The bloody hell Trump, why use 59 missiles? Even though they did launch a chemical attack on us, 59 is a bit overkill. also #russiaismad",False,False,False
2615,1,3873,7304061,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a phrase used to express frustration and does not contain hate speech],The way these niggas hate I hope they get a check for it,True,True,False
2640,1,1144,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a quote from a movie and the language is used in a non-offensive context],Fucking around is what these jawas do best.,False,True,False
2644,1,580,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial way to express enthusiasm for a channel],Check out this channel: Antifa Smackdown it fucking hilarious,True,True,False
2651,1,3963,65218045,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a personal anecdote and does not contain hate speech],"""i really hate giving advice bc mfs be like """" u act like u wasn't dumb over a nigga"""" bitch when I was 14 not 24. that's 10 yr difference""",True,True,False
2653,1,3681,36389940,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a subjective opinion about a celebrity and the use of the word'salty' is a colloquialism],it always be those salty ass J.Cole fans trying to feel as if Kendrick is not the GOAT well I'm sorry that ur artist has a weak fan base.,True,True,False
2654,1,3681,65218045,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a subjective opinion about a celebrity and the use of the word'salty' is a colloquialism],it always be those salty ass J.Cole fans trying to feel as if Kendrick is not the GOAT well I'm sorry that ur artist has a weak fan base.,True,True,False
2657,1,2694,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a grammatically incorrect sentence with unclear meaning],American people to have this a candidate would have to shield your face. And there should not your face. And there are,False,False,False
2698,1,1714,36389940,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement about a hypothetical situation and does not contain any hate speech or explicit language],This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,False,False,True
2699,1,1714,68678445,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement about a hypothetical situation and does not contain any hate speech or explicit language],This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,False,False,True
2701,1,3441,5171967,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a playful and flirtatious message],"So I'm cutting ya cake like it's my birthday, you dropping vanillaaaaa:heart_eyes::tongue: told you Ima pussy killaaaa:notes::drooling_face:",True,True,False
2724,1,1536,6690712,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a neutral statement about sneakers],man these black sneaks are the worst,True,False,True
2739,1,2807,72105794,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a political statement with a strong opinion, but it does not contain hate speech or explicit language]",Trump is a syphilis brain addled idiot Jackson dueled for his wife's honor Trump has no respect for his wife or any woman but his daughter,False,False,False
2752,1,189,85439177,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a metaphorical expression],"Imagine someone telling you that you're banned from life. Well, no need because I'm telling you.",False,False,False
2792,1,264,6690712,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][the person is using the word to refer to its original meaning and not as a racial slur],"Stop calling it 'the n-word', it's NIGGER! Just a colour",False,True,False
2793,1,264,13486996,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][the person is using the word to refer to its original meaning and not as a racial slur],"Stop calling it 'the n-word', it's NIGGER! Just a colour",False,True,False
2860,1,1789,35280071,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a common idiomatic expression],this nigga's face is looking like melting,True,True,True
2871,1,3475,41829545,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial expression of affection and admiration],MY BITCH SO BAD ION WANNA CHEAT :heart_eyes::ring: I MISS LICKIN HA FROM HEAD TO FEET :speaking_head_in_silhouette::tongue::sweat_drops:,True,True,False
2872,1,3475,13486996,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial expression of affection and admiration],MY BITCH SO BAD ION WANNA CHEAT :heart_eyes::ring: I MISS LICKIN HA FROM HEAD TO FEET :speaking_head_in_silhouette::tongue::sweat_drops:,True,True,False
2884,1,3244,11496683,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial way to comment on a situation],"""""""Wya"""" """"I'm not tellin you"""" """"Well Wyd?"""" """"Giving a homeless man a dollar"""" """"Oh yeah you're on college"""":joy::joy::joy:""",True,False,False
2923,1,3300,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a poetic phrase with no apparent intent to offend],"Surely they to themselves are foes, who 'gainst My Words Rebel: And they who My Instructions hate, Do Count The Road To Hell. Selah..._",True,False,False
2926,1,3254,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a neutral statement about cutting people off],ain't no problem in cutting ppl off. save that space for somebody who'll benefit from u and vice versa,True,False,False
2942,1,3545,47060862,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a subjective opinion about a movie],Kevin hart was stupid as hell in think like a man 1,True,False,False
2943,1,3545,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a subjective opinion about a movie],Kevin hart was stupid as hell in think like a man 1,True,False,False
2976,1,4066,26767527,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial way to express excitement],BITCH I MIGHT BE GOING TO ARIZONA IM FUCKING L I V I N G,True,True,False
2984,1,3243,31138333,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement about the physical appearance of the jackson family and does not contain any hate speech or explicit language],Aint none of them kids really MJ's man show me A true blood Jackson that don't look like all the rest of the Jacksons.it's like 1000 of em,True,False,False
2998,1,3567,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a playful conversation between friends using colloquial language],"MJ: B*tch, better have my money. James: Wait, what??? Not Nadine, @mjfelipe :victory_hand_light_skin_tone::victory_hand_light_skin_tone::joy::joy::joy: #JaDineFearlessNotCareless",True,False,False
3003,1,3492,65222644,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial way to express shock and frustration],"Wasniak was doing Donnie, his wife, and Julia I mean damn. He was just crying over his wife leaving wtf",True,False,False
3038,1,1657,26767527,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a rant about the media, but it does not contain hate speech or explicit language]","I can't abide the TV news to begin with, talking heads spouting untrue inanities at me. I stopped watching TV a long time ago. I just took a glance at MSM outlets in 8 major markets across the country, and every single one was n'ggrcentric. Since when is it news that a one of their famblys had a burrfday potty? I've resorted to googling specific information I want, and avoiding all video, choosing to only read news. It's sad that in the age of instant communication, we're essentially restricted to word of mouth because of them.",False,False,True
3060,1,1697,71913780,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a scientific discussion about human evolution and does not contain any hate speech or explicit language],"Is it even proven that we looked like big orangutans? They're most closely related to orangutans but the split happened an extremely long time ago, even before the split between gorillas and humans. Obviousy a large dark section of the population never made this split !",False,False,True
3061,1,1697,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a scientific discussion about human evolution and does not contain any hate speech or explicit language],"Is it even proven that we looked like big orangutans? They're most closely related to orangutans but the split happened an extremely long time ago, even before the split between gorillas and humans. Obviousy a large dark section of the population never made this split !",False,False,True
3070,1,305,15040445,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a neutral statement about the slang term ""bum"" and its relation to smoking]","I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",False,True,False
