Unnamed: 0,offensiveYN,postId,annId,demographics,prediction,parsed_output,tweet,isAAE,vulgar,targetsBlackPeople
1854,0,381,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it promotes violence against women],we should kill the word bitch,True,True,False
1871,0,348,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses a racial slur],whats up my niggas,True,True,False
1872,0,348,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses a racial slur],whats up my niggas,True,True,False
1880,0,4018,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term for women],Niggas keep talking about women wearing weave but be sick when a bitch up a fro on they ass. :sob:,True,True,False
1887,0,3859,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory message],"Like niggas always lying thinking I'm stupid , like you don't have to lie to me baby you ain't my nigga",True,True,False
1894,0,4013,42458224,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and a threat],"So Tom called me ugly I said bitch where, he said under all that communism I said bitch I wilL FUCK YOU UP",True,True,False
1908,0,717,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it perpetuates a stereotype that black people are overrepresented in porn and uses a racial slur],Shoutout to my niggas who feel even more like failures bc of the way we're always getting stereotyped in porn,False,True,False
1909,0,717,2385721,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it perpetuates a stereotype that black people are overrepresented in porn and uses a racial slur],Shoutout to my niggas who feel even more like failures bc of the way we're always getting stereotyped in porn,False,True,False
1913,0,698,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language and a personal attack on a woman],"Sperm donors are actually for people who actually need one, people with infertility, same sex couples etc. Definitely not for some fucking bratty immature bitch just because she ""hates men"" (yet is DESPERATE for a boyfriend online) How much we betting that her ""sperm donor"" will be some random shag off tinder.",False,True,False
1921,0,3831,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for women and promotes objectification],"Stop, drop, and roll it I like bad bitches in the club that control it",True,True,False
1922,0,3831,2385721,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for women and promotes objectification],"Stop, drop, and roll it I like bad bitches in the club that control it",True,True,False
1923,0,2624,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards a woman and implies that she is promiscuous],i just watched a video of @joisnotonfire being an annoying hoe on skype i'm laughing,False,True,False
1924,0,2624,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards a woman and implies that she is promiscuous],i just watched a video of @joisnotonfire being an annoying hoe on skype i'm laughing,False,True,False
1930,0,3843,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for a woman and a colloquialism that may be perceived as dismissive or disrespectful],Bad part about taking trips with ya homie is all he gotta say is lets slide out ya jump but ya bitch been waiting on a vacay about a year na,True,True,False
1935,0,218,45678981,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses derogatory language to address women],to all my beautiful bitches: i love you all,False,True,False
1936,0,218,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses derogatory language to address women],to all my beautiful bitches: i love you all,False,True,False
1962,0,3119,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are objects for men's sexual gratification and contains colloquial language that is derogatory towards women],This girl was like I ain't know you was into bitches like that and I chuckled. And said if only you knew the half of it :sob:,False,True,False
1964,0,1396,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for women and makes a generalization about a group of people based on their birth year],The real problem is defiantly with modern women. Any woman born after the 80s is a fucking bitch,False,True,False
1966,0,3827,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards women and uses a racial slur],(Aight...aight. What about them bald headed bitches right there?) These right here? These are the pawns...,True,True,False
1997,0,3693,14271410,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and a threat],This uniform can come off and y'all can get fucked up.,True,True,False
2004,0,3521,7288661,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and is directed at a public figure],"F*ck off Arsene, get out and @Arsenal @PUMA@GatoradeUK @CitroenUK @CooperTire @Europcar @IndesitUK@Vitality_UK #NoNewContract #WengerOut",True,False,False
2011,0,3665,14271410,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are overly emotional and contains vulgar language],when people discuss death note with me they try to discuss how much they love L and I'm like oh gosh no im fucking with Light hunni,True,True,False
2015,0,3765,40102629,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are primarily interested in men who can provide financial support and sex],"All I look for in a man is to make me laugh, b loyal, get that $, smoke with me and make me cum. It's so simple.",True,True,False
2016,0,3765,69198055,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are primarily interested in men who can provide financial support and sex],"All I look for in a man is to make me laugh, b loyal, get that $, smoke with me and make me cum. It's so simple.",True,True,False
2045,0,3502,44471637,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a sexual innuendo and a colloquialism that can be perceived as derogatory towards women],That's on my whole life with you) Lil mama bust a sexual thing Can u know our time is really precious And u get with you),True,False,False
2046,0,3502,69198055,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a sexual innuendo and a colloquialism that can be perceived as derogatory towards women],That's on my whole life with you) Lil mama bust a sexual thing Can u know our time is really precious And u get with you),True,False,False
2049,0,3473,7288661,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards women and uses a racial slur],Let Me Go By My Man Girl ; You Hoes Miserable On God :joy_cat::kissing_heart:,True,True,False
2071,0,3541,69198055,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a generalization that all straight people are oppressed and implies that they are hateful towards the lgbtq+ community],doesnt matter if straights r oppressed or not sayin u hate all of them even if you dont mean it is as bad as homophobes sayin they hate gays,True,False,False
2090,0,3645,40102629,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and a reference to a sex act],"Shorty Fucked My Friend, But I Like I Ain't Know - @2chainz voice #MoneyMadeMeDoIt x @PostMalone",True,True,False
2093,0,3757,40102629,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and excessive use of emojis],WHO FUCKING WITH ME TONIGHT & TOMORROW!?!!! BIRTHDAY IS HERE LIL' BX!:stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes:,True,True,False
2094,0,3757,63428654,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and excessive use of emojis],WHO FUCKING WITH ME TONIGHT & TOMORROW!?!!! BIRTHDAY IS HERE LIL' BX!:stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes::stuck_out_tongue_closed_eyes:,True,True,False
2101,0,1266,44471637,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a sexist message suggesting that women are inferior and will become obsolete with the rise of sex bots and contains a derogatory tone towards women],"I think she understands that when sex bots become the norm the female species will be obsolete. ""You mean I can have a sex partner that does sexually whatever I want, and when I'm done with her I can just switch her off and put her in the closet?"" -The Perfect Sex partner. Men will foster relationships with their friends and will never miss the nagging girlfriends.",False,True,False
2102,0,152,7288661,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards a group of insects],my basement is full of those nasty cockroaches,False,False,False
2103,0,152,44471637,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards a group of insects],my basement is full of those nasty cockroaches,False,False,False
2120,0,665,7288661,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and racial slurs],One of our own fans was calling me a black bastard and a fucking disgrace to the club and saying 'Fuck off back to your country' and 'You're a coon' and the whole lot.,False,True,False
2159,0,722,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur],The Leeds goalkeeper called Charltons loanee striker Jonathan Leko a fucking nigger during a game at the Valley in September last year.,False,True,False
2164,0,668,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and perpetuates a negative stereotype about the lack of opportunities for young black people],"Where we come from, they don't give a thing, so we don't have shit, they leave us young niggas with no options",True,True,False
2187,0,3620,13486996,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and implies substance abuse],If it wasn't cause I have to come into work I woulda went home got me fucked up,True,True,False
2188,0,3620,11496683,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and implies substance abuse],If it wasn't cause I have to come into work I woulda went home got me fucked up,True,True,False
2191,0,3483,56533629,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it uses a racial slur 'nigga' in a derogatory manner],"""Somebody call my manager and say you got an urgent message for a nigga named William, """"drop everything, Craig's in trouble, come quick""""""",True,True,False
2192,0,3483,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it uses a racial slur 'nigga' in a derogatory manner],"""Somebody call my manager and say you got an urgent message for a nigga named William, """"drop everything, Craig's in trouble, come quick""""""",True,True,False
2198,0,1546,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and promotes a negative stereotype about black people],Yale University was named for Elihu Yale. Not just a man who had slaves. A visionary who actually traded slaves. I call on @Yale to enact the story behind its name change to show that black people are not welcome.,False,False,True
2199,0,3410,56533629,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and implies a desire to engage in a physical altercation],Soooo fuckin mad I couldn't check out wit da @supreme,True,True,False
2200,0,3410,67368224,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and implies a desire to engage in a physical altercation],Soooo fuckin mad I couldn't check out wit da @supreme,True,True,False
2210,0,49,56533629,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term'male gaze' and marginalizes the idea of women loving women],"I fully support artists who freely express themselves and applaud male and female artists who are opening up more and more about their sexual identities, but every so often there come certain songs with messaging that is just downright tone-deaf, which does more harm than good for the LGBTQ+ community. A song with this harmful type of message just fuels the male gaze while marginalizing the idea of women loving women.",False,False,False
2211,0,49,93178090,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term'male gaze' and marginalizes the idea of women loving women],"I fully support artists who freely express themselves and applaud male and female artists who are opening up more and more about their sexual identities, but every so often there come certain songs with messaging that is just downright tone-deaf, which does more harm than good for the LGBTQ+ community. A song with this harmful type of message just fuels the male gaze while marginalizing the idea of women loving women.",False,False,False
2212,0,3699,35280071,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term for women],Why is everyone so worried about @Rashida_Staar and what she got going on Mind your mutha fucking business drama feeled bitchs,True,True,False
2241,0,644,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate language and a threat],"to the dick at the drive thru who said ""NIGGER!"" to those ladies who SERVED YOUR COFFEE. What a fucking scumbag. A very most sincere FUCK YOU from me.",False,True,False
2252,0,3498,72430962,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term for a woman's genitalia],Sick to death of either seein nobs or ur minge on ur story,True,False,False
2276,0,1682,72430962,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and stereotypes],"I saw a clip of this absolute genius from blm today trying to justify their looting and stealing because, ""this country was stolen in the first place.....and george floyd"" idiot",False,False,True
2290,0,1641,55799101,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black people are unintelligent and unengaging],black people normally would not even bother engaging in these conversations because they know they are tough as a brick wall and cannot understand them,False,False,True
2294,0,2779,11496683,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat of violence and a sexual innuendo],Lame as hell don't send me no kissy faces and you have a WHOLE entire girlfriend bc I will take it there,False,False,False
2295,0,3558,55799101,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate language and a racial slur],How he dare to say this..... Who is thia idiot !!!!! @ZeeNews # taal thok k,True,False,False
2310,0,3471,55799101,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and a threat],ion care if yall hoes get mad just dont get in the way,True,True,False
2316,0,3486,35280071,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains derogatory language and a racial slur],the FBI hacking into me and olivia's chatlogs: why are these hoes obsessed with ugly peoples,True,True,False
2317,0,3486,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and a racial slur],the FBI hacking into me and olivia's chatlogs: why are these hoes obsessed with ugly peoples,True,True,False
2318,0,67,35280071,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a derogatory term for people with mental health issues],"the fact is that I love winding them up, they are so easy to triggerv",False,False,False
2333,0,2656,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards politicians and a religious group],The politicians -animals are dancing on the street of Pakistan-AAM ADMI are looking at them-and then look in the sky in search of God-,False,False,False
2359,0,1799,1226439,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur],i bet this nigga knows,True,True,True
2360,0,1799,72430962,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur],i bet this nigga knows,True,True,True
2387,0,2214,9108933,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and uses derogatory language],"You was exactly like the nigga I talked about. Come on and stop selling out, take that stupid-ass smile off your face. Niggas always gotta show they teeth. But be brief",True,True,True
2390,0,3530,9108933,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat of violence and uses colloquial language that may be perceived as aggressive],I Kan put a hit on you homie you know I'm good for it!!! But I'll do you in myself Kuz it's Personal.,True,False,False
2398,0,3513,15040445,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a person],"Briana know she wrong!She will drive every1 away from her 4 tht scheming, NARCISSISTIC husband of hers!@LFM_BrianaRenee @LittleWomenTV",True,False,False
2399,0,3513,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a person],"Briana know she wrong!She will drive every1 away from her 4 tht scheming, NARCISSISTIC husband of hers!@LFM_BrianaRenee @LittleWomenTV",True,False,False
2409,0,679,65218045,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and is a derogatory term],Why am i always called a fucking nigger,False,True,False
2430,0,2217,72105794,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term],"Where we come from, they don't give a thing, so we don't have shit, they leave us young people with no options and give it all to niggas",True,True,True
2450,0,3855,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term for a woman],But I told her baby don't use me if you tryna make ur nigga mad :thinking_face:,True,True,False
2452,0,3220,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that men are not capable of cutting their own chicken and contains a subtle implication of sexism],Totally different if I was prepping a meal for him. But y'all on something else if imma reach across he table to cut his chicken...,True,False,False
2453,0,3220,9108933,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that men are not capable of cutting their own chicken and contains a subtle implication of sexism],Totally different if I was prepping a meal for him. But y'all on something else if imma reach across he table to cut his chicken...,True,False,False
2461,0,769,72105794,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a negative stereotype about a group of people],Zionists are despicable,False,False,False
2470,0,1400,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and promotes a harmful stereotype about transgender people],"Keep in mind that sexual contact of any kind with his ""boyfriend"" before admitting he was a tranny is literal rape.",False,True,False
2489,0,171,9108933,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term for a jewish person and uses explicit language],Well I do it because I like thinking up cool-sounding and funny names because creating clever things things is the sort of thing that happens when you've got a BIG OL' MOTHERFUCKING JEW BRAIN like me !,False,False,False
2513,0,3511,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that biracial people are superior to black people and contains a derogatory term for black people],If white ppl are still using biracials as the better option than black ppl or what y'all call yall selves brown ppl u should know the game,True,False,False
2517,0,2315,9108933,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term for people who did not vote for a particular outcome],#bbcqt @campbellclaret should put the blame for #brexit where it belongs. The 17.4 Mn plebs who didn't vote the right way.,False,False,False
2519,0,3048,19622816,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term for people with intellectual disabilities and uses a derogatory term for people of a certain ethnicity],Mana would legit be a retard driving an F1 car and telling the people that are made up of 3 vienna sausages.,False,True,False
2547,0,196,5171967,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains anti-semitic language and stereotypes],Women's suffrage was started by jews. As is every social justice and civil rights platform.,False,False,False
2593,0,2188,93178090,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a threat],"Ayy shoutout to all ma boys in here but ima take a break from this sub. Its those niggers in here who just dont fuck with me, keep getting me banned deleting my threads so im out fuck it",True,True,True
2628,0,1531,7304061,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black people are inherently inferior and less intelligent],"There was also the popular theory that suggests Black people were inherently inferior primarily because they saw Africa as ""primitive"" which i somewhat agree with. They insisted that Blacks were inherently less intelligent.I guess one could then make the argument that perhaps China was ""medival"" as well and they seemed to ignore that Africa had many nomads and that several large portions of the land was difficult to build a decent and stable community but still",False,False,True
2629,0,1531,93178090,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black people are inherently inferior and less intelligent],"There was also the popular theory that suggests Black people were inherently inferior primarily because they saw Africa as ""primitive"" which i somewhat agree with. They insisted that Blacks were inherently less intelligent.I guess one could then make the argument that perhaps China was ""medival"" as well and they seemed to ignore that Africa had many nomads and that several large portions of the land was difficult to build a decent and stable community but still",False,False,True
2632,0,770,41829545,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it is a derogatory term for a romani person],it is not ok to be a gypsy,False,False,False
2633,0,770,26767527,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it is a derogatory term for a romani person],it is not ok to be a gypsy,False,False,False
2663,0,3914,7304061,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term for women],"ukwon: [singing, but the camera isnt centred on him] me: WHERE HE AT BITCH",True,True,False
2664,0,3914,41829545,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term for women],"ukwon: [singing, but the camera isnt centred on him] me: WHERE HE AT BITCH",True,True,False
2686,0,690,7304061,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards racial and sexual minorities],"Fuck anyone who says 'niggers' or 'trannies' You will never be a person to me. Why don't you go ahead and report me, you little  cry baby. I'll just change my IP address, lmao",False,True,False
2687,0,690,93178090,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards racial and sexual minorities],"Fuck anyone who says 'niggers' or 'trannies' You will never be a person to me. Why don't you go ahead and report me, you little  cry baby. I'll just change my IP address, lmao",False,True,False
2703,0,1098,7304061,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and a threat],"I am a transsexual. I am also transgender person. And a trans person too! But don't you dare to call me a tranny, cause you'll be in trouble. Especially if you're a bitchy b3nder",False,True,False
2704,0,1098,93178090,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and a threat],"I am a transsexual. I am also transgender person. And a trans person too! But don't you dare to call me a tranny, cause you'll be in trouble. Especially if you're a bitchy b3nder",False,True,False
2709,0,700,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and expresses a negative sentiment towards a group of people],"There are so many fucking racists these days, i literally hear people say nigger so often",False,True,False
2713,0,2777,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and makes a generalization about a group of people],Never get me started on racism in Islam because how Arabs & South Asians treat their black counterparts is generally disgusting,False,False,False
2716,0,978,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a stereotype],Cairo Coons are friendly? Surely not!,True,True,False
2717,0,1695,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term for a group of people],Black men try to debate people with these facts but they never listen to me and continue to spew their scewed victim version of history,False,False,True
2727,0,3500,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a threat of violence and a racial slur],"You can get woken up by my system and bite your tongue, or you can get woken up, come outside all mad then get beat up too. Idgaf, ur call",True,False,False
2728,0,3500,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat of violence and a racial slur],"You can get woken up by my system and bite your tongue, or you can get woken up, come outside all mad then get beat up too. Idgaf, ur call",True,False,False
2747,0,3501,11496683,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat and a derogatory term],Idiot want it imma get it...Girl what's yo budget?,True,False,False
2748,0,3501,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a threat and a derogatory term],Idiot want it imma get it...Girl what's yo budget?,True,False,False
2757,0,664,11496683,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards people with disabilities],"So true, fucking pricks called my disabled brother a retard",False,True,False
2760,0,335,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it uses a racial slur],ma brotha ma nigga,True,True,False
2761,0,335,72105794,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it uses a racial slur],ma brotha ma nigga,True,True,False
2772,0,311,48734897,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it implies that the racial slur 'nigga' is exclusive to a particular race],'niggas' should be used by Blacks only,True,True,False
2773,0,311,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it implies that the racial slur 'nigga' is exclusive to a particular race],'niggas' should be used by Blacks only,True,True,False
2775,0,3807,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and stereotypes about women and people from the hood],Bitches be too mad bitch get some money and move out the hood you fake ballers:woman_golfing_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone:,True,True,False
2782,0,296,6690712,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language towards the lgbtq+ community],I hate being called a fag,False,True,False
2788,0,870,55799101,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a sexist message],I will not go with you to the party in that dress as women shouldn't dress that way,False,False,False
2789,0,870,24607076,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it conveys a sexist message],I will not go with you to the party in that dress as women shouldn't dress that way,False,False,False
2791,0,3463,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and derogatory terms],Be Walking Around Hea Wit Chlamydia Nshit But Worried About What Somebody Else Got Going BYE HOE :victory_hand_medium-light_skin_tone::sneezing_face:,True,True,False
2800,0,3215,11496683,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that people are materialistic and value material possessions over personal growth],If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u,True,False,False
2802,0,3808,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and a stereotype about women],"""I'm mindin my business buyin eyelashes& this girl was talking to her gf like """"Bitch everyone says my baby cute u a hater if u say she ugly""""""",True,True,False
2803,0,3808,85439177,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and a stereotype about women],"""I'm mindin my business buyin eyelashes& this girl was talking to her gf like """"Bitch everyone says my baby cute u a hater if u say she ugly""""""",True,True,False
2805,0,853,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it implies that a child's choice of clothing is a matter of punishment and is a form of transphobia],If my son told me he wanted to wear girl's clothes he'd be in big trouble,True,False,False
2817,0,1817,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a racial slur and promotes a stereotype about black people],"They say that they ""ride for my motherfuckin' niggas"". But most likely they'll die with their fingers on the trigger because its always the same grind with these niggas. And they don't go in unless they with my niggas",True,True,True
2828,0,3707,55799101,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and implies academic dishonesty],"""i'm a polite person & always say """"thank u"""" but i won't fucking thank my teacher for letting me copy whatever tf she wrote on her blackboard""",True,True,False
2830,0,2454,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language],"""I actually had a dream about the new MST3K coming out soon. If this dream is correct, there's gonna be a new robot on the show named """"Pussy""""""",False,True,False
2834,0,3526,13486996,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term],"Hate when somebody act fake drunk then want you too babysit them , hell naw cya",True,False,False
2835,0,3526,48349576,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term],"Hate when somebody act fake drunk then want you too babysit them , hell naw cya",True,False,False
2843,0,398,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it uses a racial slur and contains explicit language],We horny niggas matter too!!,True,True,False
2848,0,3552,32677126,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and hate speech],Mothafuckas is out here sick as fuuuuuccccckkkkkkkkkkkk in the head lmmfaooooo,True,False,False
2856,0,3286,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a derogatory term for an older woman],*dress shopping w/ eva* me: I would look like a whole snack mawmaw mawmaw: yeah you would look like an old sack,True,False,False
2861,0,3411,77369868,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],"He said you shooting blanks, I'm fucking cryinggggg",True,True,False
2862,0,3411,11496683,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],"He said you shooting blanks, I'm fucking cryinggggg",True,True,False
